id,key,value,type 
6987284854,shop,hardware,regular
6987284854,source,Open Cities Accra / GARID- Field Survey,regular
6987284855,city,Accra,addr
6987284855,community,Nima,addr
6987284855,street,Islamic Research Street,addr
6987284855,suburb,Research,addr
6987284855,name,Western Village Fashion,regular
6987284855,shop,tailor,regular
6987284855,source,Open Cities Accra / GARID- Field Survey,regular
6987284856,city,Accra,addr
6987284856,community,Nima,addr
6987284856,street,Al-Waleed Bin-Talal Highway,addr
6987284856,name,Narawerie Ventures,regular
6987284856,shop,kiosk,regular
6987284856,source,Open Cities Accra / GARID- Field Survey,regular
6987284857,city,Accra,addr
6987284857,community,Nima,addr
6987284857,street,Al-Waleed Bin-Talal Highway,addr
6987284857,suburb,Market,addr
6987284857,shop,kiosk,regular
6987284857,source,Open Cities Accra / GARID- Field Survey,regular
6987284858,city,Accra,addr
6987284858,community,Nima,addr
6987284858,street,Al-Waleed Bin-Talal Highway,addr
6987284858,suburb,Market,addr
6987284858,name,Chamba Store,regular
6987284858,phone,+233244025658;+233244683196,regular
6987284858,shop,convenience,regular
6987284858,source,Open Cities Accra / GARID- Field Survey,regular
6987284859,city,Accra,addr
6987284859,community,Nima,addr
6987284859,street,Al-Waleed Bin-Talal Highway,addr
6987284859,name,Trendy Lux,regular
6987284859,shop,clothes,regular
6987284859,source,Open Cities Accra / GARID- Field Survey,regular
6987284860,city,Accra,addr
6987284860,community,Nima,addr
6987284860,suburb,Alaska,addr
6987284860,amenity,water_point,regular
6987284860,drinking_water,yes,regular
6987284860,operational_status,ok,regular
6987284860,pump,no,regular
6987284860,source,Open Cities Accra / GARID- Field Survey,regular
6987284861,city,Accra,addr
6987284861,community,Nima,addr
6987284861,street,Al-Waleed Bin-Talal Highway,addr
6987284861,suburb,Nima,addr
6987284861,name,RM Stylish Enterprise,regular
6987284861,shop,clothes,regular
6987284861,source,Open Cities Accra / GARID- Field Survey,regular
6987284862,city,Accra,addr
6987284862,community,Nima,addr
6987284862,street,Al-Waleed Bin-Talal Highway,addr
6987284862,name,Pickmix,regular
6987284862,shop,convenience,regular
6987284862,source,Open Cities Accra / GARID- Field Survey,regular
6987284863,city,Accra,addr
6987284863,community,Nima,addr
6987284863,street,Al-Waleed Bin-Talal Highway,addr
6987284863,suburb,Market,addr
6987284863,name,Shadow Enterprise,regular
6987284863,opening_hours,Mo-Sa 08:00-18:00,regular
6987284863,shop,convenience,regular
6987284863,source,Open Cities Accra / GARID- Field Survey,regular
6987284864,city,Accra,addr
6987284864,community,Nima,addr
6987284864,street,Al-Waleed Bin-Talal Highway,addr
6987284864,shop,kiosk,regular
6987284864,source,Open Cities Accra / GARID- Field Survey,regular
6987284865,city,Accra,addr
6987284865,community,Nima,addr
6987284865,street,Chief Tanko Street,addr
6987284865,shop,clothes,regular
6987284865,source,Open Cities Accra / GARID- Field Survey,regular
6987284866,city,Accra,addr
6987284866,community,Nima,addr
6987284866,country,GH,addr
6987284866,street,Al-Waleed Bin-Talal Highway,addr
6987284866,amenity,mobile_money_agent,regular
6987284866,network,MTN Mobile Money,regular
6987284866,opening_hours,Mo-Fr 08:00-17:00,regular
6987284866,cash,yes,payment
6987284866,source,Open Cities Accra / GARID- Field Survey,regular
6987284867,city,Accra,addr
6987284867,community,Nima,addr
6987284867,street,Al-Waleed Bin-Talal Highway,addr
6987284867,suburb,Market,addr
6987284867,name,Friends Game Ventures,regular
6987284867,shop,electronics,regular
6987284867,source,Open Cities Accra / GARID- Field Survey,regular
6987284868,city,Accra,addr
6987284868,community,Nima,addr
6987284868,street,Al-Waleed Bin-Talal Highway,addr
6987284868,name,Danlad Ariki,regular
6987284868,shop,hardware,regular
6987284868,source,Open Cities Accra / GARID- Field Survey,regular
6987284869,city,Accra,addr
6987284869,community,Nima,addr
6987284869,street,Al-Waleed Bin-Talal Highway,addr
6987284869,name,Insta Boutique,regular
6987284869,shop,boutique,regular
6987284869,source,Open Cities Accra / GARID- Field Survey,regular
6987284870,city,Accra,addr
6987284870,community,Nima,addr
6987284870,street,Al-Waleed Bin-Talal Highway,addr
6987284870,suburb,Market,addr
6987284870,shop,cosmetics,regular
6987284870,source,Open Cities Accra / GARID- Field Survey,regular
6987284871,city,Accra,addr
6987284871,community,Nima,addr
6987284871,street,Islamic Research Street,addr
6987284871,suburb,Borla,addr
6987284871,shop,chemist,regular
6987284871,source,Open Cities Accra / GARID- Field Survey,regular
6987284872,city,Accra,addr
6987284872,community,Nima,addr
6987284872,street,Islamic Research Street,addr
6987284872,suburb,Research,addr
6987284872,shop,beverages,regular
6987284872,source,Open Cities Accra / GARID- Field Survey,regular
6987284873,city,Accra,addr
6987284873,community,Nima,addr
6987284873,street,Islamic Research Street,addr
6987284873,suburb,Borla,addr
6987284873,name,Light Upon Light,regular
6987284873,shop,copyshop,regular
6987284873,source,Open Cities Accra / GARID- Field Survey,regular
6987284874,city,Accra,addr
6987284874,community,Nima,addr
6987284874,suburb,Alaska,addr
6987284874,amenity,water_point,regular
6987284874,drinking_water,yes,regular
6987284874,man_made,storage_tank,regular
6987284874,operational_status,ok,regular
6987284874,pump,powered,regular
6987284874,source,Open Cities Accra / GARID- Field Survey,regular
6987284875,city,Accra,addr
6987284875,community,Nima,addr
6987284875,street,Islamic Research Street,addr
6987284875,suburb,Research,addr
6987284875,name,Precious Baby & Mother,regular
6987284875,phone,+233261570327,regular
6987284875,shop,cosmetics,regular
6987284875,source,Open Cities Accra / GARID- Field Survey,regular
6987284876,city,Accra,addr
6987284876,community,Nima,addr
6987284876,street,Islamic Research Street,addr
6987284876,suburb,Research,addr
6987284876,shop,kiosk,regular
6987284876,source,Open Cities Accra / GARID- Field Survey,regular
6987284877,city,Accra,addr
6987284877,community,Nima,addr
6987284877,street,Al-Waleed Bin-Talal Highway,addr
6987284877,suburb,Market,addr
6987284877,name,Support Afrique,regular
6987284877,office,company,regular
6987284877,source,Open Cities Accra / GARID- Field Survey,regular
6987284878,city,Accra,addr
6987284878,community,Nima,addr
6987284878,street,Al-Waleed Bin-Talal Highway,addr
6987284878,suburb,Market,addr
6987284878,shop,clothes,regular
6987284878,source,Open Cities Accra / GARID- Field Survey,regular
6987284879,city,Accra,addr
6987284879,community,Nima,addr
6987284879,street,Al-Waleed Bin-Talal Highway,addr
6987284879,suburb,Market,addr
6987284879,name,Slexy's Boutique,regular
6987284879,shop,boutique,regular
6987284879,source,Open Cities Accra / GARID- Field Survey,regular
6987284880,city,Accra,addr
6987284880,community,Nima,addr
6987284880,suburb,Research,addr
6987284880,amenity,bar,regular
6987284880,source,Open Cities Accra / GARID- Field Survey,regular
6987284881,city,Accra,addr
6987284881,community,Nima,addr
6987284881,street,Al-Waleed Bin-Talal Highway,addr
6987284881,suburb,Market,addr
6987284881,name,De Boss Entreprise,regular
6987284881,shop,electronics,regular
6987284881,source,Open Cities Accra / GARID- Field Survey,regular
6987284882,city,Accra,addr
6987284882,community,Nima,addr
6987284882,street,Islamic Research Street,addr
6987284882,suburb,Research,addr
6987284882,name,Staff Degongon,regular
6987284882,phone,+233240511037,regular
6987284882,shop,hairdresser,regular
6987284882,source,Open Cities Accra / GARID- Field Survey,regular
6987284883,city,Accra,addr
6987284883,community,Nima,addr
6987284883,suburb,Alaska,addr
6987284883,shop,kiosk,regular
6987284883,source,Open Cities Accra / GARID- Field Survey,regular
6987284884,city,Accra,addr
6987284884,community,Nima,addr
6987284884,street,Al-Waleed Bin-Talal Highway,addr
6987284884,suburb,Market,addr
6987284884,shop,houseware,regular
6987284884,source,Open Cities Accra / GARID- Field Survey,regular
6987287985,city,Accra,addr
6987287985,community,Nima,addr
6987287985,street,Al-Waleed Bin-Talal Highway,addr
6987287985,shop,tailor,regular
6987287985,source,Open Cities Accra / GARID- Field Survey,regular
6987287986,city,Accra,addr
6987287986,community,Nima,addr
6987287986,street,Islamic Research Street,addr
6987287986,suburb,Borla,addr
6987287986,shop,clothes,regular
6987287986,source,Open Cities Accra / GARID- Field Survey,regular
6987287987,city,Accra,addr
6987287987,community,Nima,addr
6987287987,street,Al-Waleed Bin-Talal Highway,addr
6987287987,suburb,Market,addr
6987287987,name,Nuhaab,regular
6987287987,shop,clothes,regular
6987287987,source,Open Cities Accra / GARID- Field Survey,regular
6987287988,city,Accra,addr
6987287988,community,Nima,addr
6987287988,street,Al-Waleed Bin-Talal Highway,addr
6987287988,description,"iSwap, iFix, iSell",regular
6987287988,name,Apple Life,regular
6987287988,shop,mobile_phone,regular
6987287988,source,Open Cities Accra / GARID- Field Survey,regular
6987287989,city,Accra,addr
6987287989,community,Nima,addr
6987287989,street,Chief Tanko Street,addr
6987287989,suburb,Borla,addr
6987287989,shop,kiosk,regular
6987287989,source,Open Cities Accra / GARID- Field Survey,regular
6987287990,city,Accra,addr
6987287990,community,Nima,addr
6987287990,street,Al-Waleed Bin-Talal Highway,addr
6987287990,shop,hardware,regular
6987287990,source,Open Cities Accra / GARID- Field Survey,regular
6987287991,city,Accra,addr
6987287991,community,Nima,addr
6987287991,street,Islamic Research Street,addr
6987287991,suburb,Alaska,addr
6987287991,shop,kiosk,regular
6987287991,source,Open Cities Accra / GARID- Field Survey,regular
6987287992,city,Accra,addr
6987287992,community,Nima,addr
6987287992,street,Islamic Research Street,addr
6987287992,suburb,Research,addr
6987287992,name,Harun Fashion Centre,regular
6987287992,phone,+233244163735,regular
6987287992,shop,tailor,regular
6987287992,source,Open Cities Accra / GARID- Field Survey,regular
6987287993,city,Accra,addr
6987287993,community,Nima,addr
6987287993,street,Al-Waleed Bin-Talal Highway,addr
6987287993,suburb,Market,addr
6987287993,name,God is Great,regular
6987287993,shop,clothes,regular
6987287993,source,Open Cities Accra / GARID- Field Survey,regular
6987287994,city,Accra,addr
6987287994,community,Nima,addr
6987287994,street,Al-Waleed Bin-Talal Highway,addr
6987287994,suburb,Market,addr
6987287994,name,Latex Foam,regular
6987287994,shop,bed,regular
6987287994,source,Open Cities Accra / GARID- Field Survey,regular
6987287995,city,Accra,addr
6987287995,community,Nima,addr
6987287995,suburb,Alaska,addr
6987287995,amenity,drinking_water,regular
6987287995,drinking_water,yes,regular
6987287995,man_made,storage_tank,regular
6987287995,operational_status,ok,regular
6987287995,pump,powered,regular
6987287995,source,Open Cities Accra / GARID- Field Survey,regular
6987287996,city,Accra,addr
6987287996,community,Nima,addr
6987287996,street,Al-Waleed Bin-Talal Highway,addr
6987287996,suburb,Market,addr
6987287996,name,Asha Jay Event Decore,regular
6987287996,shop,interior_decoration,regular
6987287996,source,Open Cities Accra / GARID- Field Survey,regular
6987287997,city,Accra,addr
6987287997,community,Nima,addr
6987287997,street,Al-Waleed Bin-Talal Highway,addr
6987287997,name,Batuacami Entreprise,regular
6987287997,shop,convenience,regular
6987287997,source,Open Cities Accra / GARID- Field Survey,regular
6987287998,city,Accra,addr
6987287998,community,Nima,addr
6987287998,street,Chief Tanko Street,addr
6987287998,suburb,Borla,addr
6987287998,shop,kiosk,regular
6987287998,source,Open Cities Accra / GARID- Field Survey,regular
6987287999,city,Accra,addr
6987287999,community,Nima,addr
6987287999,street,Islamic Research Street,addr
6987287999,suburb,Research,addr
6987287999,shop,tailor,regular
6987287999,source,Open Cities Accra / GARID- Field Survey,regular
6987288000,city,Accra,addr
6987288000,community,Nima,addr
6987288000,street,Al-Waleed Bin-Talal Highway,addr
6987288000,suburb,Market,addr
6987288000,name,Keep Me Clean,regular
6987288000,shop,laundry,regular
6987288000,source,Open Cities Accra / GARID- Field Survey,regular
6987288001,city,Accra,addr
6987288001,community,Nima,addr
6987288001,street,Chief Tanko Street,addr
6987288001,suburb,Borla,addr
6987288001,name,Sham Enterprise,regular
6987288001,phone,+233265894830,regular
6987288001,shop,copyshop,regular
6987288001,source,Open Cities Accra / GARID- Field Survey,regular
6987288002,city,Accra,addr
6987288002,community,Nima,addr
6987288002,street,Al-Waleed Bin-Talal Highway,addr
6987288002,suburb,Market,addr
6987288002,name,Makah Traveling Agency,regular
6987288002,shop,travel_agency,regular
6987288002,source,Open Cities Accra / GARID- Field Survey,regular
6987288003,city,Accra,addr
6987288003,community,Nima,addr
6987288003,suburb,Alaska,addr
6987288003,shop,kiosk,regular
6987288003,source,Open Cities Accra / GARID- Field Survey,regular
6987288004,city,Accra,addr
6987288004,community,Nima,addr
6987288004,street,Islamic Research Street,addr
6987288004,suburb,Research,addr
6987288004,shop,beverages,regular
6987288004,source,Open Cities Accra / GARID- Field Survey,regular
6987288005,city,Accra,addr
6987288005,community,Nima,addr
6987288005,street,Islamic Research Street,addr
6987288005,suburb,Research,addr
6987288005,shop,kiosk,regular
6987288005,source,Open Cities Accra / GARID- Field Survey,regular
6987288006,city,Accra,addr
6987288006,community,Nima,addr
6987288006,street,Al-Waleed Bin-Talal Highway,addr
6987288006,suburb,Market,addr
6987288006,shop,hardware,regular
6987288006,source,Open Cities Accra / GARID- Field Survey,regular
6987288007,city,Accra,addr
6987288007,community,Nima,addr
6987288007,street,Al-Waleed Bin-Talal Highway,addr
6987288007,shop,kiosk,regular
6987288007,source,Open Cities Accra / GARID- Field Survey,regular
6987288008,city,Accra,addr
6987288008,community,Nima,addr
6987288008,street,Al-Waleed Bin-Talal Highway,addr
6987288008,suburb,Market,addr
6987288008,description,warehouse,regular
6987288008,name,Mimido Ghana Accra,regular
6987288008,office,company,regular
6987288008,source,Open Cities Accra / GARID- Field Survey,regular
6987288009,city,Accra,addr
6987288009,community,Nima,addr
6987288009,street,Islamic Research Street,addr
6987288009,suburb,Borla,addr
6987288009,shop,tailor,regular
6987288009,source,Open Cities Accra / GARID- Field Survey,regular
6987288010,city,Accra,addr
6987288010,community,Nima,addr
6987288010,street,Islamic Research Street,addr
6987288010,suburb,Research,addr
6987288010,shop,beverages,regular
6987288010,source,Open Cities Accra / GARID- Field Survey,regular
6987288011,city,Accra,addr
6987288011,community,Nima,addr
6987288011,street,Al-Waleed Bin-Talal Highway,addr
6987288011,suburb,Nima,addr
6987288011,name,Al-Ihasans Enterprise,regular
6987288011,shop,clothes,regular
6987288011,source,Open Cities Accra / GARID- Field Survey,regular
6987288012,city,Accra,addr
6987288012,community,Nima,addr
6987288012,street,Al-Waleed Bin-Talal Highway,addr
6987288012,suburb,Market,addr
6987288012,shop,kiosk,regular
6987288012,source,Open Cities Accra / GARID- Field Survey,regular
6987288013,city,Accra,addr
6987288013,community,Nima,addr
6987288013,street,Al-Waleed Bin-Talal Highway,addr
6987288013,shop,kiosk,regular
6987288013,source,Open Cities Accra / GARID- Field Survey,regular
6987288014,city,Accra,addr
6987288014,community,Nima,addr
6987288014,street,Al-Waleed Bin-Talal Highway,addr
6987288014,name,Hasbunel,regular
6987288014,shop,clothes,regular
6987288014,source,Open Cities Accra / GARID- Field Survey,regular
6987288015,city,Accra,addr
6987288015,community,Nima,addr
6987288015,street,Al-Waleed Bin-Talal Highway,addr
6987288015,shop,clothes,regular
6987288015,source,Open Cities Accra / GARID- Field Survey,regular
6987288016,city,Accra,addr
6987288016,community,Nima,addr
6987288016,street,Chief Tanko Street,addr
6987288016,suburb,Borla,addr
6987288016,shop,kiosk,regular
6987288016,source,Open Cities Accra / GARID- Field Survey,regular
6987288017,city,Accra,addr
6987288017,community,Nima,addr
6987288017,street,Islamic Research Street,addr
6987288017,suburb,Research,addr
6987288017,female,yes,regular
6987288017,name,With God Beauty Salon,regular
6987288017,phone,+233277407203,regular
6987288017,shop,hairdresser,regular
6987288017,source,Open Cities Accra / GARID- Field Survey,regular
6987288018,city,Accra,addr
6987288018,community,Nima,addr
6987288018,street,Islamic Research Street,addr
6987288018,suburb,Borla,addr
6987288018,name,God Heart Jewelleries,regular
6987288018,phone,+233244634078,regular
6987288018,shop,jewelry,regular
6987288018,source,Open Cities Accra / GARID- Field Survey,regular
6987288019,city,Accra,addr
6987288019,community,Nima,addr
6987288019,street,Al-Waleed Bin-Talal Highway,addr
6987288019,name,Dandaraja Design,regular
6987288019,opening_hours,Mo-Sa 08:00-18:00,regular
6987288019,shop,clothes,regular
6987288019,source,Open Cities Accra / GARID- Field Survey,regular
6987288020,city,Accra,addr
6987288020,community,Nima,addr
6987288020,street,Al-Waleed Bin-Talal Highway,addr
6987288020,suburb,Market,addr
6987288020,name,Almighty Cold Store,regular
6987288020,shop,butcher,regular
6987288020,source,Open Cities Accra / GARID- Field Survey,regular
6987288021,city,Accra,addr
6987288021,community,Nima,addr
6987288021,street,Al-Waleed Bin-Talal Highway,addr
6987288021,suburb,Market,addr
6987288021,shop,clothes,regular
6987288021,source,Open Cities Accra / GARID- Field Survey,regular
6987288022,city,Accra,addr
6987288022,community,Nima,addr
6987288022,street,Al-Waleed Bin-Talal Highway,addr
6987288022,suburb,Market,addr
6987288022,shop,hardware,regular
6987288022,source,Open Cities Accra / GARID- Field Survey,regular
6987288023,city,Accra,addr
6987288023,community,Nima,addr
6987288023,street,Islamic Research Street,addr
6987288023,suburb,Borla,addr
6987288023,shop,kiosk,regular
6987288023,source,Open Cities Accra / GARID- Field Survey,regular
6987288024,city,Accra,addr
6987288024,community,Nima,addr
6987288024,street,Islamic Research Street,addr
6987288024,suburb,Borla,addr
6987288024,office,estate_agent,regular
6987288024,source,Open Cities Accra / GARID- Field Survey,regular
6987288025,city,Accra,addr
6987288025,community,Nima,addr
6987288025,suburb,Alaska,addr
6987288025,shop,kiosk,regular
6987288025,source,Open Cities Accra / GARID- Field Survey,regular
6987288026,city,Accra,addr
6987288026,community,Nima,addr
6987288026,street,Islamic Research Street,addr
6987288026,suburb,Borla,addr
6987288026,shop,electronics,regular
6987288026,source,Open Cities Accra / GARID- Field Survey,regular
6987288027,city,Accra,addr
6987288027,community,Nima,addr
6987288027,street,Al-Waleed Bin-Talal Highway,addr
6987288027,suburb,Market,addr
6987288027,shop,kiosk,regular
6987288027,source,Open Cities Accra / GARID- Field Survey,regular
6987288028,city,Accra,addr
6987288028,community,Nima,addr
6987288028,street,Islamic Research Street,addr
6987288028,suburb,Research,addr
6987288028,name,Cold Store,regular
6987288028,phone,+233242116528,regular
6987288028,shop,butcher,regular
6987288028,source,Open Cities Accra / GARID- Field Survey,regular
6987288029,city,Accra,addr
6987288029,community,Nima,addr
6987288029,country,GH,addr
6987288029,street,Al-Waleed Bin-Talal Highway,addr
6987288029,suburb,Market,addr
6987288029,amenity,mobile_money_agent,regular
6987288029,name,Haddi Communication,regular
6987288029,cash,yes,payment
6987288029,phone,+233244524200,regular
6987288029,source,Open Cities Accra / GARID- Field Survey,regular
6987288030,city,Accra,addr
6987288030,community,Nima,addr
6987288030,street,Al-Waleed Bin-Talal Highway,addr
6987288030,suburb,Market,addr
6987288030,name,Big Dreams Mobile Phones & Accessories,regular
6987288030,shop,mobile_phone,regular
6987288030,source,Open Cities Accra / GARID- Field Survey,regular
6987288031,city,Accra,addr
6987288031,community,Nima,addr
6987288031,street,Al-Waleed Bin-Talal Highway,addr
6987288031,shop,shoes,regular
6987288031,source,Open Cities Accra / GARID- Field Survey,regular
6987288032,city,Accra,addr
6987288032,community,Nima,addr
6987288032,street,Al-Waleed Bin-Talal Highway,addr
6987288032,name,Dubai Gold,regular
6987288032,shop,jewelry,regular
6987288032,source,Open Cities Accra / GARID- Field Survey,regular
6987288033,city,Accra,addr
6987288033,community,Nima,addr
6987288033,street,Al-Waleed Bin-Talal Highway,addr
6987288033,amenity,fast_food,regular
6987288033,name,Tantalize Fast Food,regular
6987288033,source,Open Cities Accra / GARID- Field Survey,regular
6987288034,city,Accra,addr
6987288034,community,Nima,addr
6987288034,street,Islamic Research Street,addr
6987288034,suburb,Borla,addr
6987288034,shop,beverages,regular
6987288034,source,Open Cities Accra / GARID- Field Survey,regular
6987288035,city,Accra,addr
6987288035,community,Nima,addr
6987288035,street,Islamic Research Street,addr
6987288035,shop,electronics,regular
6987288035,source,Open Cities Accra / GARID- Field Survey,regular
6987288036,city,Accra,addr
6987288036,community,Nima,addr
6987288036,street,Islamic Research Street,addr
6987288036,suburb,Research,addr
6987288036,shop,kiosk,regular
6987288036,source,Open Cities Accra / GARID- Field Survey,regular
6987288037,city,Accra,addr
6987288037,community,Nima,addr
6987288037,street,Islamic Research Street,addr
6987288037,suburb,Borla,addr
6987288037,shop,kiosk,regular
6987288037,source,Open Cities Accra / GARID- Field Survey,regular
6987288038,city,Accra,addr
6987288038,community,Nima,addr
6987288038,street,Chief Tanko Street,addr
6987288038,suburb,Borla,addr
6987288038,name,Easy Life Phones and Accessories,regular
6987288038,phone,+233243781744,regular
6987288038,shop,mobile_phone,regular
6987288038,source,Open Cities Accra / GARID- Field Survey,regular
6987288039,city,Accra,addr
6987288039,community,Nima,addr
6987288039,street,Al-Waleed Bin-Talal Highway,addr
6987288039,suburb,Market,addr
6987288039,name,Mr. White Baber Shop,regular
6987288039,shop,hairdresser,regular
6987288039,source,Open Cities Accra / GARID- Field Survey,regular
6987288040,city,Accra,addr
6987288040,community,Nima,addr
6987288040,street,Al-Waleed Bin-Talal Highway,addr
6987288040,suburb,Market,addr
6987288040,name,Mama Gold Smith,regular
6987288040,opening_hours,Mo-Sa 08:00-18:00,regular
6987288040,shop,boutique,regular
6987288040,source,Open Cities Accra / GARID- Field Survey,regular
6987288041,city,Accra,addr
6987288041,community,Nima,addr
6987288041,street,Islamic Research Street,addr
6987288041,suburb,Research,addr
6987288041,shop,clothes,regular
6987288041,source,Open Cities Accra / GARID- Field Survey,regular
6987288042,city,Accra,addr
6987288042,community,Nima,addr
6987288042,street,Chief Tanko Street,addr
6987288042,suburb,Borla,addr
6987288042,shop,tailor,regular
6987288042,source,Open Cities Accra / GARID- Field Survey,regular
6987288043,city,Accra,addr
6987288043,community,Nima,addr
6987288043,suburb,Alaska,addr
6987288043,shop,kiosk,regular
6987288043,source,Open Cities Accra / GARID- Field Survey,regular
6987288044,city,Accra,addr
6987288044,community,Nima,addr
6987288044,street,Chief Tanko Street,addr
6987288044,suburb,Borla,addr
6987288044,shop,kiosk,regular
6987288044,source,Open Cities Accra / GARID- Field Survey,regular
6987288045,city,Accra,addr
6987288045,community,Nima,addr
6987288045,street,Islamic Research Street,addr
6987288045,suburb,Research,addr
6987288045,shop,clothes,regular
6987288045,source,Open Cities Accra / GARID- Field Survey,regular
6987288046,city,Accra,addr
6987288046,community,Nima,addr
6987288046,street,Islamic Research Street,addr
6987288046,suburb,Borla,addr
6987288046,shop,books,regular
6987288046,source,Open Cities Accra / GARID- Field Survey,regular
6987742100,city,Accra,addr
6987742100,community,Nima,addr
6987742100,street,Asafoianye Amarkai Street,addr
6987742100,suburb,Agbajena,addr
6987742100,material,cement_block;metal;wood,building
6987742100,power,transformer,regular
6987742100,source,Open Cities Accra / GARID- Field Survey,regular
6987742101,city,Accra,addr
6987742101,community,Nima,addr
6987742101,street,Obaakrowa Close,addr
6987742101,suburb,Agbajena,addr
6987742101,amenity,toilets,regular
6987742101,material,cement_block;metal;wood,building
6987742101,source,Open Cities Accra / GARID- Field Survey,regular
6987742102,city,Accra,addr
6987742102,community,Nima,addr
6987742102,street,Obaakrowa Close,addr
6987742102,suburb,Agbajena,addr
6987742102,name,Tina Stationery,regular
6987742102,shop,stationery,regular
6987742102,source,Open Cities Accra / GARID- Field Survey,regular
6987742103,city,Accra,addr
6987742103,community,Nima,addr
6987742103,street,Obaakrowa Close,addr
6987742103,suburb,Agbajena,addr
6987742103,amenity,place_of_worship,regular
6987742103,material,cement_block;metal;wood,building
6987742103,denomination,evangelical,regular
6987742103,name,Evangelical Presbyterian Church Ghana,regular
6987742103,religion,christian,regular
6987742103,source,Open Cities Accra / GARID- Field Survey,regular
6987742129,city,Accra,addr
6987742129,community,Nima,addr
6987742129,street,Obaakrowa Close,addr
6987742129,suburb,Agbajena,addr
6987742129,material,cement_block;metal;wood,building
6987742129,name,God's Grace Beauty Salon,regular
6987742129,shop,hairdresser,regular
6987742129,source,Open Cities Accra / GARID- Field Survey,regular
6987742130,city,Accra,addr
6987742130,community,Nima,addr
6987742130,street,Obaakrowa Close,addr
6987742130,suburb,Agbajena,addr
6987742130,name,AGI Cosmetics and Boutique Center,regular
6987742130,shop,boutique,regular
6987742130,source,Open Cities Accra / GARID- Field Survey,regular
6987742131,city,Accra,addr
6987742131,community,Nima,addr
6987742131,street,Obaakrowa Close,addr
6987742131,suburb,Agbajena,addr
6987742131,material,cement_block;metal;wood,building
6987742131,shop,kiosk,regular
6987742131,source,Open Cities Accra / GARID- Field Survey,regular
6987742132,city,Accra,addr
6987742132,community,Nima,addr
6987742132,street,Obaakrowa Close,addr
6987742132,suburb,Agbajena,addr
6987742132,material,cement_block;metal;wood,building
6987742132,name,Shepherd Printing Press,regular
6987742132,phone,+233249627877,regular
6987742132,shop,copyshop,regular
6987742132,source,Open Cities Accra / GARID- Field Survey,regular
6987742133,city,Accra,addr
6987742133,community,Nima,addr
6987742133,street,Obaakrowa Close,addr
6987742133,suburb,Agbajena,addr
6987742133,material,cement_block;metal;wood,building
6987742133,name,Shepherd Printing Press,regular
6987742133,phone,+233249627877,regular
6987742133,shop,copyshop,regular
6987742133,source,Open Cities Accra / GARID- Field Survey,regular
6987742134,city,Accra,addr
6987742134,community,Nima,addr
6987742134,suburb,Agbajena,addr
6987742134,amenity,fast_food,regular
6987742134,material,cement_block;metal;wood,building
6987742134,source,Open Cities Accra / GARID- Field Survey,regular
6987742135,city,Accra,addr
6987742135,community,Nima,addr
6987742135,suburb,Agbajena,addr
6987742135,material,cement_block;metal;wood,building
6987742135,description,By His Grace Beaty Salon,regular
6987742135,shop,beauty,regular
6987742135,source,Open Cities Accra / GARID- Field Survey,regular
6987742136,access,permissive,regular
6987742136,city,Accra,addr
6987742136,community,Nima,addr
6987742136,street,Obaakrowa Close,addr
6987742136,suburb,Agbajena,addr
6987742136,amenity,waste_basket,regular
6987742136,material,cement_block;metal;wood,building
6987742136,fee,no,regular
6987742136,source,Open Cities Accra / GARID- Field Survey,regular
6987742136,waste,trash,regular
6987742137,city,Accra,addr
6987742137,community,Nima,addr
6987742137,street,Obaakrowa Close,addr
6987742137,amenity,waste_basket,regular
6987742137,material,cement_block;metal;wood,building
6987742137,operator,Alliance Waste,regular
6987742137,source,Open Cities Accra / GARID- Field Survey,regular
6987742137,waste,trash,regular
6987742138,city,Accra,addr
6987742138,community,Nima,addr
6987742138,street,New Town Road,addr
6987742138,material,cement_block;metal;wood,building
6987742138,opening_hours,Mo-Sa 08:00-18:00,regular
6987742138,shop,copyshop,regular
6987742138,source,Open Cities Accra / GARID- Field Survey,regular
6987742139,city,Accra,addr
6987742139,community,Nima,addr
6987742139,street,Ataa Mensah Close,addr
6987742139,suburb,Sweet Apple,addr
6987742139,material,cement_block;metal;wood,building
6987742139,shop,kiosk,regular
6987742139,source,Open Cities Accra / GARID- Field Survey,regular
6987742140,city,Accra,addr
6987742140,community,Nima,addr
6987742140,street,New Town Road,addr
6987742140,amenity,waste_dump_site,regular
6987742140,material,cement_block;metal;wood,building
6987742140,source,Open Cities Accra / GARID- Field Survey,regular
6987742140,waste,trash,regular
6987742141,city,Accra,addr
6987742141,community,Nima,addr
6987742141,street,Obaakrowa Close,addr
6987742141,material,cement_block;metal;wood,building
6987742141,opening_hours,Mo-Su 09:00-21:00,regular
6987742141,phone,+233543896460,regular
6987742141,shop,chemist,regular
6987742141,source,Open Cities Accra / GARID- Field Survey,regular
6987742142,city,Accra,addr
6987742142,community,Nima,addr
6987742142,street,Asafoianye Amarkai Street,addr
6987742142,suburb,Agbajena,addr
6987742142,material,cement_block;metal;wood,building
6987742142,name,Shine Print,regular
6987742142,opening_hours,Mo-Sa 08:00-18:00,regular
6987742142,phone,+233302252689,regular
6987742142,shop,copyshop,regular
6987742142,source,Open Cities Accra / GARID- Field Survey,regular
6987742143,city,Accra,addr
6987742143,community,Nima,addr
6987742143,street,Asafoianye Amarkai Street,addr
